1300	1313	1286	1254	0
1301	1314	1286	1254	0
1300	1313	1285	1254	0
1301	1313	1286	1254	0
1300	1313	1285	1253	0
1300	1313	1286	1254	0
1301	1312	1285	1253	0
1301	1313	1286	1254	0
1300	1313	1286	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1300	1312	1285	1254	0
1302	1314	1287	1255	0
1301	1313	1286	1253	0
1300	1313	1285	1254	0
1301	1313	1285	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1255	0
1300	1313	1286	1254	0
1301	1313	1286	1253	0
1301	1313	1286	1255	0
1300	1312	1285	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1300	1313	1286	1254	0
1301	1313	1286	1254	0
1302	1314	1287	1255	0
1300	1313	1285	1253	0
1301	1314	1286	1254	0
1301	1313	1285	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1301	1313	1287	1255	0
1301	1314	1286	1255	0
1301	1314	1287	1255	0
1302	1314	1286	1255	0
1301	1313	1286	1254	0
1301	1313	1287	1254	0
1301	1313	1286	1254	0
1301	1314	1286	1254	0
1302	1314	1287	1255	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1300	1313	1285	1254	0
1301	1313	1286	1255	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1253	0
1302	1314	1287	1255	0
1300	1313	1285	1254	0
1301	1314	1286	1254	0
1300	1313	1286	1254	0
1302	1314	1287	1255	0
1302	1314	1287	1255	0
1301	1312	1286	1254	0
1300	1312	1285	1253	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1302	1314	1287	1255	0
1300	1312	1285	1254	0
1301	1314	1286	1254	0
1301	1313	1286	1254	0
1301	1313	1285	1254	0
1301	1313	1286	1254	0
1302	1314	1287	1255	0
1301	1313	1286	1254	0
1301	1313	1286	1255	0
1301	1313	1286	1255	0
1300	1313	1286	1254	0
1301	1313	1287	1255	0
1301	1313	1285	1255	0
1300	1313	1286	1254	0
1301	1313	1286	1255	0
1301	1313	1287	1255	0
1300	1313	1286	1254	0
1301	1313	1286	1255	0
1301	1313	1286	1255	0
1301	1313	1286	1255	0
1301	1314	1287	1255	0
1301	1313	1286	1254	0
1301	1313	1286	1255	0
1301	1313	1286	1255	0
1301	1313	1286	1255	0
1301	1313	1286	1254	0
1301	1313	1286	1255	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1301	1313	1285	1255	0
1301	1313	1286	1255	0
1300	1312	1285	1254	0
1302	1314	1287	1255	0
1301	1314	1287	1255	0
1301	1313	1287	1255	0
1300	1312	1286	1254	0
1301	1313	1286	1255	0
1300	1312	1285	1254	0
1301	1313	1286	1254	0
1300	1312	1285	1253	0
1301	1313	1286	1254	0
1301	1312	1286	1254	0
1300	1313	1285	1254	0
1300	1312	1285	1253	0
1300	1313	1286	1254	0
1300	1312	1285	1254	0
1300	1312	1286	1254	0
1300	1312	1285	1254	0
1300	1312	1285	1254	0
1300	1312	1284	1253	0
1300	1312	1285	1253	0
1301	1313	1286	1254	0
1300	1313	1285	1254	0
1300	1312	1285	1254	0
1300	1312	1285	1253	0
1299	1311	1285	1253	0
1300	1312	1285	1253	0
1300	1313	1286	1254	0
1300	1312	1286	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1253	0
1301	1313	1286	1254	0
1300	1312	1286	1254	0
1300	1312	1285	1254	0
1299	1312	1285	1253	0
1300	1312	1286	1253	0
1300	1313	1286	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1253	0
1300	1313	1286	1254	0
1300	1312	1285	1253	0
1300	1312	1285	1253	0
1300	1313	1285	1253	0
1300	1312	1286	1253	0
1300	1313	1286	1253	0
1301	1313	1286	1254	0
1301	1312	1285	1254	0
1300	1313	1285	1254	0
1300	1312	1285	1253	0
1301	1313	1286	1254	0
1300	1312	1285	1254	0
1301	1313	1285	1254	0
1301	1313	1285	1254	0
1300	1312	1285	1254	0
1300	1312	1284	1253	0
1301	1312	1285	1254	0
1300	1312	1284	1252	0
1301	1313	1286	1254	0
1300	1312	1286	1253	0
1301	1313	1286	1254	0
1300	1312	1285	1253	0
1301	1313	1286	1254	0
1301	1313	1286	1253	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1301	1314	1286	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1301	1313	1287	1254	0
1300	1312	1285	1253	0
1301	1312	1286	1253	0
1301	1312	1286	1254	0
1301	1313	1286	1253	0
1301	1314	1287	1254	0
1301	1313	1286	1254	0
1300	1312	1286	1253	0
1301	1312	1286	1254	0
1301	1312	1286	1254	0
1300	1313	1286	1254	0
1301	1312	1286	1254	0
1301	1313	1286	1254	0
1300	1313	1287	1254	0
1301	1312	1286	1253	0
1301	1312	1286	1254	0
1300	1312	1286	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1300	1312	1286	1254	0
1300	1312	1286	1253	0
1301	1313	1286	1254	0
1300	1312	1285	1254	0
1301	1313	1286	1253	0
1301	1312	1286	1254	0
1300	1312	1285	1254	0
1300	1313	1286	1254	0
1300	1312	1286	1253	0
1300	1312	1285	1253	0
1301	1313	1286	1254	0
1300	1312	1285	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1255	0
1301	1313	1286	1255	0
1300	1313	1285	1254	0
1301	1313	1286	1255	0
1300	1313	1286	1254	0
1301	1313	1286	1255	0
1300	1313	1285	1254	0
1300	1312	1286	1254	0
1300	1312	1286	1254	0
1300	1312	1286	1254	0
1301	1312	1286	1254	0
1301	1313	1286	1254	0
1301	1314	1287	1255	0
1301	1314	1286	1254	0
1300	1312	1285	1253	0
1301	1312	1285	1254	0
1300	1312	1285	1253	0
1300	1312	1285	1253	0
1300	1312	1285	1253	0
1301	1312	1286	1254	0
1300	1312	1286	1254	0
1300	1312	1285	1253	0
1300	1313	1286	1255	0
1300	1312	1286	1254	0
1300	1313	1286	1254	0
1300	1313	1285	1254	0
1301	1312	1286	1254	0
1301	1313	1287	1256	0
1300	1312	1286	1253	0
1300	1312	1286	1254	0
1300	1312	1285	1254	0
1300	1313	1286	1255	0
1301	1313	1286	1254	0
1300	1312	1286	1254	0
1300	1313	1286	1254	0
1300	1312	1285	1253	0
1301	1313	1286	1254	0
1300	1312	1286	1254	0
1302	1314	1287	1255	0
1300	1312	1285	1254	0
1300	1312	1285	1253	0
1301	1314	1286	1255	0
1300	1312	1285	1254	0
1301	1313	1286	1255	0
1302	1313	1287	1255	0
1300	1313	1285	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1302	1314	1287	1255	0
1301	1313	1287	1254	0
1301	1312	1286	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1255	0
1301	1313	1286	1254	0
1300	1312	1285	1253	0
1300	1313	1286	1254	0
1301	1312	1285	1254	0
1301	1313	1286	1255	0
1301	1313	1286	1255	0
1301	1313	1286	1254	0
1302	1313	1287	1255	0
1300	1313	1285	1253	0
1300	1313	1286	1254	0
1300	1313	1285	1254	0
1300	1313	1285	1254	0
1301	1313	1286	1254	0
1301	1313	1285	1254	0
1301	1314	1286	1255	0
1301	1313	1286	1254	0
1300	1313	1285	1253	0
1301	1313	1286	1254	0
1301	1314	1286	1255	0
1301	1314	1287	1255	0
1301	1313	1285	1254	0
1301	1314	1286	1254	0
1301	1313	1286	1255	0
1301	1313	1286	1254	0
1301	1313	1285	1254	0
1301	1313	1286	1254	0
1302	1314	1286	1255	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1301	1314	1287	1254	0
1300	1312	1286	1254	0
1301	1314	1286	1254	0
1301	1314	1287	1254	0
1301	1313	1286	1254	0
1301	1314	1287	1254	0
1301	1313	1287	1255	0
1302	1314	1287	1255	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1301	1313	1287	1254	0
1301	1313	1286	1254	0
1301	1314	1287	1254	0
1302	1314	1286	1255	0
1301	1314	1286	1255	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1302	1314	1287	1255	0
1302	1313	1286	1254	0
1301	1314	1286	1254	0
1302	1314	1287	1255	0
1302	1313	1286	1254	0
1301	1312	1286	1254	0
1300	1312	1285	1253	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1301	1314	1286	1255	0
1301	1314	1286	1254	0
1302	1313	1286	1254	0
1301	1313	1287	1255	0
1301	1313	1287	1254	0
1301	1314	1286	1255	0
1301	1313	1286	1255	0
1301	1313	1286	1254	0
1301	1313	1286	1255	0
1301	1313	1286	1254	0
1301	1313	1286	1255	0
1301	1313	1286	1255	0
1301	1314	1287	1255	0
1301	1313	1286	1255	0
1301	1313	1286	1254	0
1301	1314	1286	1255	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1255	0
1301	1313	1286	1255	0
1301	1314	1286	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1301	1313	1285	1254	0
1301	1314	1286	1255	0
1301	1313	1287	1254	0
1300	1313	1285	1253	0
1301	1313	1286	1255	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1300	1312	1285	1254	0
1301	1313	1286	1254	0
1301	1314	1287	1255	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1255	0
1301	1313	1286	1255	0
1301	1313	1286	1254	0
1301	1312	1286	1254	0
1301	1313	1287	1255	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1301	1313	1287	1255	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1300	1313	1285	1254	0
1300	1312	1285	1253	0
1300	1312	1286	1254	0
1300	1311	1285	1253	0
1300	1312	1285	1253	0
1300	1312	1285	1254	0
1301	1314	1286	1255	0
1300	1313	1286	1254	0
1300	1312	1286	1254	0
1301	1312	1285	1254	0
1301	1313	1286	1254	0
1300	1313	1285	1253	0
1300	1312	1285	1254	0
1301	1312	1286	1254	0
1302	1314	1286	1255	0
1300	1312	1285	1254	0
1300	1313	1285	1254	0
1300	1313	1284	1253	0
1300	1313	1285	1254	0
1300	1312	1285	1253	0
1299	1312	1286	1253	0
1300	1312	1285	1253	0
1300	1312	1285	1254	0
1301	1313	1286	1254	0
1300	1312	1285	1253	0
1300	1312	1285	1254	0
1301	1313	1286	1254	0
1299	1311	1284	1253	0
1300	1312	1285	1254	0
1300	1312	1285	1254	0
1301	1314	1286	1255	0
1301	1313	1286	1254	0
1300	1313	1285	1253	0
1300	1313	1285	1254	0
1300	1312	1285	1254	0
1299	1312	1284	1254	0
1300	1313	1285	1254	0
1300	1312	1285	1253	0
1301	1314	1286	1254	0
1300	1312	1286	1254	0
1300	1313	1286	1254	0
1300	1312	1285	1253	0
1300	1312	1285	1253	0
1300	1312	1285	1254	0
1300	1313	1285	1253	0
1301	1313	1286	1254	0
1301	1313	1286	1255	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1301	1312	1285	1254	0
1300	1312	1285	1253	0
1301	1314	1286	1255	0
1301	1313	1286	1255	0
1301	1313	1285	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1300	1312	1285	1253	0
1301	1313	1287	1255	0
1300	1313	1285	1253	0
1300	1312	1286	1253	0
1301	1313	1287	1254	0
1301	1313	1286	1254	0
1300	1313	1285	1253	0
1301	1312	1286	1254	0
1302	1313	1286	1255	0
1300	1312	1285	1253	0
1301	1313	1286	1253	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1302	1314	1287	1254	0
1300	1312	1285	1253	0
1301	1313	1286	1254	0
1301	1313	1286	1253	0
1301	1313	1286	1254	0
1300	1313	1285	1253	0
1301	1313	1286	1254	0
1301	1313	1287	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1300	1313	1285	1253	0
1301	1313	1287	1254	0
1300	1313	1286	1254	0
1301	1313	1285	1253	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1300	1313	1286	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1300	1313	1286	1254	0
1301	1314	1286	1255	0
1300	1312	1285	1253	0
1300	1312	1286	1255	0
1301	1313	1287	1255	0
1301	1313	1286	1254	0
1301	1312	1286	1254	0
1300	1312	1286	1254	0
1300	1313	1286	1254	0
1301	1313	1286	1254	0
1301	1312	1286	1253	0
1301	1313	1286	1255	0
1300	1313	1285	1255	0
1301	1312	1286	1254	0
1301	1312	1285	1254	0
1300	1313	1286	1254	0
1300	1312	1286	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1301	1312	1286	1254	0
1301	1313	1286	1254	0
1301	1313	1287	1255	0
1301	1312	1286	1254	0
1301	1313	1286	1255	0
1301	1313	1286	1255	0
1301	1312	1286	1254	0
1301	1313	1286	1255	0
1301	1313	1286	1254	0
1302	1313	1287	1255	0
1301	1314	1287	1255	0
1300	1312	1285	1254	0
1301	1314	1287	1255	0
1301	1313	1286	1254	0
1301	1313	1285	1254	0
1301	1313	1286	1254	0
1301	1313	1285	1254	0
1301	1312	1286	1254	0
1301	1313	1286	1254	0
1300	1313	1286	1254	0
1300	1312	1286	1254	0
1300	1313	1286	1254	0
1300	1312	1285	1254	0
1301	1313	1285	1254	0
1300	1312	1286	1254	0
1301	1313	1287	1255	0
1300	1312	1285	1253	0
1302	1313	1287	1255	0
1300	1312	1285	1255	0
1301	1314	1287	1255	0
1301	1314	1286	1255	0
1301	1313	1286	1255	0
1301	1314	1286	1255	0
1301	1313	1286	1254	0
1301	1313	1286	1255	0
1301	1313	1286	1254	0
1301	1314	1286	1255	0
1300	1313	1286	1254	0
1300	1313	1285	1254	0
1301	1313	1286	1254	0
1300	1312	1285	1254	0
1301	1313	1286	1254	0
1300	1312	1285	1253	0
1301	1314	1286	1254	0
1301	1314	1286	1255	0
1301	1313	1286	1255	0
1300	1313	1285	1254	0
1301	1314	1286	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1301	1314	1285	1254	0
1301	1313	1286	1254	0
1300	1313	1286	1254	0
1300	1313	1285	1254	0
1301	1313	1286	1253	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1301	1313	1285	1254	0
1302	1313	1286	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1300	1313	1286	1253	0
1300	1313	1285	1254	0
1301	1313	1286	1255	0
1301	1313	1286	1254	0
1302	1314	1287	1255	0
1301	1313	1285	1254	0
1301	1313	1286	1254	0
1302	1315	1286	1255	0
1301	1313	1286	1254	0
1301	1314	1287	1255	0
1301	1313	1285	1254	0
1301	1313	1286	1255	0
1301	1314	1287	1255	0
1301	1314	1286	1255	0
1301	1313	1286	1254	0
1300	1313	1286	1254	0
1301	1313	1287	1254	0
1301	1313	1286	1255	0
1300	1313	1285	1253	0
1301	1314	1286	1255	0
1301	1313	1286	1254	0
1301	1312	1285	1253	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1301	1313	1287	1254	0
1302	1313	1287	1254	0
1301	1314	1286	1254	0
1301	1313	1287	1254	0
1300	1313	1286	1254	0
1300	1313	1286	1254	0
1301	1313	1286	1255	0
1301	1313	1286	1254	0
1301	1313	1286	1255	0
1301	1313	1287	1255	0
1301	1313	1286	1254	0
1302	1314	1287	1255	0
1301	1313	1286	1254	0
1301	1313	1287	1255	0
1302	1314	1287	1255	0
1300	1313	1286	1254	0
1301	1313	1286	1255	0
1300	1312	1285	1253	0
1301	1313	1286	1254	0
1301	1314	1286	1255	0
1301	1314	1286	1255	0
1301	1314	1286	1255	0
1301	1313	1287	1254	0
1300	1313	1286	1254	0
1301	1313	1286	1255	0
1301	1313	1286	1254	0
1301	1313	1287	1255	0
1301	1313	1286	1255	0
1301	1314	1287	1254	0
1300	1313	1285	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1300	1313	1286	1254	0
1301	1313	1286	1255	0
1301	1313	1286	1254	0
1301	1313	1286	1255	0
1300	1313	1285	1255	0
1301	1314	1287	1255	0
1302	1314	1287	1255	0
1301	1313	1286	1255	0
1300	1313	1286	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1255	0
1300	1313	1285	1254	0
1301	1312	1286	1254	0
1301	1313	1286	1255	0
1302	1314	1287	1256	0
1301	1313	1287	1255	0
1301	1313	1286	1255	0
1301	1314	1287	1255	0
1300	1312	1286	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1255	0
1300	1312	1285	1253	0
1301	1312	1286	1254	0
1300	1312	1285	1253	0
1300	1312	1285	1253	0
1300	1313	1285	1254	0
1300	1312	1285	1254	0
1300	1312	1285	1253	0
1299	1312	1285	1253	0
1300	1312	1285	1253	0
1300	1312	1285	1254	0
1300	1313	1286	1254	0
1301	1313	1286	1254	0
1300	1312	1286	1254	0
1299	1312	1284	1253	0
1300	1312	1285	1253	0
1300	1311	1285	1254	0
1300	1313	1285	1254	0
1300	1312	1285	1253	0
1299	1312	1285	1254	0
1300	1312	1285	1253	0
1300	1313	1286	1254	0
1300	1312	1285	1253	0
1300	1312	1285	1253	0
1300	1312	1286	1253	0
1301	1313	1285	1255	0
1301	1313	1285	1254	0
1300	1313	1286	1254	0
1300	1313	1285	1254	0
1300	1312	1285	1253	0
1300	1312	1285	1253	0
1300	1312	1286	1253	0
1300	1313	1285	1254	0
1300	1312	1285	1254	0
1301	1313	1286	1254	0
1300	1313	1285	1253	0
1301	1312	1286	1254	0
1300	1313	1285	1254	0
1301	1313	1286	1254	0
1299	1312	1284	1253	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1301	1312	1285	1254	0
1300	1313	1286	1254	0
1301	1313	1285	1254	0
1301	1313	1285	1254	0
1300	1312	1285	1253	0
1300	1312	1285	1254	0
1300	1312	1285	1253	0
1301	1313	1285	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1300	1313	1285	1254	0
1300	1313	1285	1253	0
1300	1312	1285	1253	0
1301	1313	1286	1254	0
1302	1313	1287	1254	0
1301	1312	1286	1254	0
1300	1312	1285	1253	0
1301	1312	1286	1253	0
1301	1313	1286	1253	0
1301	1313	1286	1254	0
1301	1313	1287	1254	0
1301	1313	1286	1254	0
1300	1312	1286	1253	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1253	0
1300	1312	1285	1254	0
1301	1312	1286	1253	0
1301	1313	1286	1253	0
1301	1313	1286	1254	0
1300	1313	1286	1253	0
1300	1312	1286	1254	0
1301	1313	1286	1254	0
1301	1314	1287	1254	0
1300	1312	1286	1254	0
1301	1313	1285	1254	0
1301	1313	1287	1255	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1301	1313	1287	1255	0
1301	1312	1286	1254	0
1301	1312	1286	1254	0
1300	1312	1285	1253	0
1301	1313	1286	1254	0
1301	1314	1286	1254	0
1300	1312	1286	1253	0
1300	1312	1285	1254	0
1301	1313	1286	1254	0
1300	1312	1286	1254	0
1301	1314	1286	1255	0
1300	1312	1285	1254	0
1300	1312	1286	1254	0
1301	1312	1285	1254	0
1301	1313	1286	1254	0
1301	1312	1286	1254	0
1301	1313	1286	1254	0
1301	1312	1285	1254	0
1301	1313	1286	1254	0
1300	1312	1286	1254	0
1300	1312	1285	1253	0
1301	1313	1286	1254	0
1300	1313	1286	1254	0
1300	1312	1285	1253	0
1301	1313	1286	1254	0
1300	1312	1286	1254	0
1301	1313	1286	1255	0
1300	1313	1286	1254	0
1300	1313	1286	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1255	0
1300	1312	1285	1254	0
1300	1313	1286	1254	0
1301	1313	1286	1255	0
1300	1313	1286	1254	0
1301	1312	1286	1254	0
1300	1313	1285	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1255	0
1301	1313	1286	1255	0
1301	1313	1286	1254	0
1301	1313	1286	1255	0
1301	1313	1287	1254	0
1300	1313	1286	1254	0
1301	1313	1286	1254	0
1300	1313	1286	1254	0
1300	1313	1285	1255	0
1300	1313	1285	1254	0
1300	1313	1286	1254	0
1300	1312	1285	1254	0
1300	1312	1286	1254	0
1300	1312	1285	1254	0
1301	1312	1285	1253	0
1300	1312	1286	1254	0
1301	1313	1285	1255	0
1301	1312	1286	1254	0
1301	1312	1286	1255	0
1300	1312	1286	1254	0
1301	1313	1286	1255	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1255	0
1300	1313	1286	1254	0
1301	1313	1286	1254	0
1300	1313	1285	1254	0
1300	1313	1285	1254	0
1300	1312	1286	1254	0
1301	1313	1286	1255	0
1300	1312	1286	1254	0
1301	1314	1286	1254	0
1301	1313	1285	1254	0
1301	1313	1286	1254	0
1300	1312	1286	1254	0
1300	1313	1285	1254	0
1301	1313	1286	1254	0
1301	1314	1286	1255	0
1300	1313	1285	1254	0
1300	1313	1285	1254	0
1301	1314	1286	1254	0
1300	1314	1286	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1300	1313	1285	1254	0
1301	1314	1286	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1301	1314	1286	1255	0
1301	1313	1286	1254	0
1300	1312	1285	1253	0
1300	1312	1285	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1300	1312	1285	1253	0
1301	1313	1285	1254	0
1301	1313	1286	1254	0
1300	1312	1285	1254	0
1300	1312	1285	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1255	0
1300	1313	1285	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1301	1314	1286	1254	0
1301	1313	1286	1254	0
1301	1314	1286	1255	0
1301	1313	1286	1253	0
1302	1314	1287	1255	0
1300	1313	1286	1254	0
1300	1313	1286	1254	0
1301	1313	1286	1254	0
1300	1312	1285	1254	0
1301	1312	1285	1254	0
1302	1313	1286	1255	0
1301	1313	1286	1253	0
1301	1314	1286	1254	0
1301	1313	1287	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1300	1313	1286	1255	0
1301	1313	1286	1255	0
1301	1313	1287	1254	0
1301	1313	1286	1254	0
1301	1313	1287	1255	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1300	1313	1286	1254	0
1300	1313	1286	1255	0
1300	1313	1286	1254	0
1301	1313	1286	1255	0
1301	1314	1286	1255	0
1301	1314	1286	1255	0
1302	1314	1286	1256	0
1301	1313	1286	1255	0
1301	1313	1286	1255	0
1301	1313	1286	1255	0
1301	1313	1286	1255	0
1300	1312	1286	1254	0
1301	1314	1286	1255	0
1301	1313	1286	1255	0
1301	1313	1286	1255	0
1301	1313	1286	1255	0
1300	1313	1285	1254	0
1301	1313	1287	1255	0
1301	1313	1286	1254	0
1301	1313	1286	1255	0
1302	1313	1286	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1301	1313	1286	1254	0
1300	1312	1285	1254	0
1301	1313	1286	1255	0
1301	1312	1286	1254	0
1300	1313	1285	1254	0
