172	1352	164	1312	180	1425	176	1403	0
170	1341	163	1300	179	1415	176	1397	0
172	1353	165	1317	181	1427	177	1409	0
171	1348	164	1307	179	1419	176	1400	0
172	1355	165	1317	181	1428	177	1409	0
171	1348	164	1309	180	1420	176	1401	0
171	1348	164	1306	180	1419	176	1398	0
173	1364	166	1322	181	1433	178	1416	0
173	1360	165	1318	181	1432	178	1414	0
170	1343	163	1307	179	1418	176	1399	0
171	1350	164	1310	180	1421	176	1402	0
173	1363	166	1322	182	1434	178	1414	0
170	1340	163	1299	178	1410	175	1395	0
172	1361	166	1323	181	1432	178	1413	0
170	1346	163	1305	179	1421	176	1404	0
172	1356	165	1322	181	1436	177	1416	0
171	1349	164	1313	180	1425	176	1404	0
170	1341	163	1302	179	1414	176	1397	0
172	1355	165	1318	181	1428	177	1411	0
172	1357	165	1319	181	1434	177	1413	0
171	1348	164	1310	180	1423	176	1403	0
173	1365	167	1328	182	1437	178	1418	0
171	1346	164	1308	179	1419	176	1402	0
172	1357	165	1319	181	1432	177	1411	0
172	1359	165	1318	181	1433	178	1413	0
170	1341	163	1302	179	1415	176	1397	0
170	1347	163	1305	180	1420	176	1402	0
170	1345	164	1305	180	1420	176	1400	0
170	1345	163	1305	180	1418	176	1400	0
171	1347	164	1309	180	1421	176	1404	0
171	1352	165	1316	180	1427	177	1407	0
172	1357	165	1319	181	1429	178	1413	0
171	1348	164	1310	180	1421	176	1400	0
172	1362	166	1322	182	1436	178	1415	0
171	1345	163	1303	179	1416	176	1402	0
172	1353	165	1314	180	1427	177	1410	0
170	1342	163	1299	179	1412	175	1396	0
173	1362	166	1326	181	1435	178	1415	0
171	1348	164	1311	180	1425	176	1404	0
171	1350	164	1308	180	1422	176	1406	0
172	1354	165	1319	181	1429	178	1412	0
171	1344	164	1304	179	1419	176	1398	0
171	1353	165	1316	180	1427	177	1407	0
171	1351	165	1315	181	1427	177	1409	0
172	1358	166	1321	181	1430	178	1416	0
172	1358	165	1319	181	1430	177	1413	0
169	1336	162	1295	178	1411	175	1393	0
171	1354	165	1320	181	1430	177	1410	0
171	1343	163	1302	179	1415	175	1397	0
172	1360	165	1322	181	1434	177	1413	0
171	1345	164	1305	179	1417	175	1397	0
170	1337	162	1295	178	1411	175	1394	0
172	1356	165	1320	181	1434	178	1417	0
172	1359	166	1326	181	1437	178	1415	0
171	1348	165	1315	181	1426	176	1406	0
171	1348	164	1308	180	1423	176	1405	0
170	1343	163	1300	179	1415	176	1399	0
172	1356	165	1316	180	1429	177	1410	0
172	1354	165	1318	181	1431	177	1410	0
172	1362	166	1325	182	1435	178	1416	0
171	1344	163	1303	179	1416	176	1396	0
172	1354	165	1318	181	1428	177	1412	0
170	1343	163	1302	179	1414	175	1396	0
171	1352	165	1316	181	1429	177	1406	0
173	1363	166	1326	182	1435	178	1418	0
172	1355	165	1315	180	1427	177	1409	0
171	1348	164	1308	179	1419	176	1403	0
170	1343	163	1305	179	1416	175	1398	0
172	1355	165	1317	181	1429	177	1411	0
172	1352	165	1315	180	1426	177	1409	0
171	1345	164	1306	179	1417	176	1401	0
171	1343	162	1299	179	1415	175	1395	0
172	1355	165	1314	180	1426	177	1407	0
170	1343	164	1306	179	1417	176	1402	0
171	1351	164	1310	180	1424	176	1401	0
173	1363	166	1326	182	1438	178	1419	0
170	1342	163	1302	179	1414	175	1396	0
172	1355	165	1318	181	1430	177	1408	0
172	1357	165	1318	181	1431	177	1414	0
171	1349	164	1310	180	1422	176	1405	0
172	1351	165	1314	180	1422	177	1408	0
170	1344	163	1303	179	1417	175	1398	0
171	1347	164	1311	180	1422	177	1403	0
173	1359	165	1319	181	1432	177	1414	0
172	1356	165	1317	180	1426	177	1413	0
170	1343	163	1303	179	1414	176	1400	0
173	1366	166	1330	182	1440	178	1422	0
173	1362	166	1323	181	1434	178	1416	0
172	1357	165	1319	181	1432	178	1415	0
172	1354	164	1314	180	1426	177	1406	0
170	1346	164	1309	180	1420	176	1403	0
170	1342	163	1301	179	1415	175	1397	0
170	1344	163	1300	179	1416	176	1397	0
171	1354	165	1316	181	1427	177	1407	0
171	1348	164	1310	180	1423	176	1403	0
171	1348	164	1309	180	1424	176	1403	0
171	1352	165	1315	180	1424	176	1403	0
172	1354	165	1318	180	1427	177	1411	0
172	1355	165	1321	181	1429	177	1409	0
170	1346	164	1307	180	1421	176	1402	0
171	1350	164	1308	180	1422	176	1405	0
171	1346	164	1306	180	1420	176	1399	0
171	1346	163	1306	179	1419	175	1397	0
171	1345	163	1303	179	1415	176	1400	0
171	1352	166	1319	181	1432	177	1410	0
172	1358	165	1321	181	1430	177	1411	0
170	1344	163	1306	180	1420	175	1397	0
172	1356	165	1318	181	1433	178	1412	0
172	1356	166	1318	181	1430	177	1410	0
171	1351	165	1313	180	1422	176	1404	0
170	1339	163	1301	179	1414	175	1395	0
170	1344	163	1302	179	1413	175	1391	0
171	1346	163	1305	179	1418	176	1401	0
173	1361	166	1322	181	1430	178	1416	0
172	1355	165	1316	181	1430	177	1407	0
172	1355	165	1320	181	1430	177	1410	0
171	1351	164	1310	180	1421	177	1405	0
172	1353	165	1319	181	1433	178	1412	0
173	1366	167	1330	182	1437	178	1418	0
170	1342	163	1300	179	1414	175	1397	0
171	1344	163	1305	180	1420	176	1400	0
171	1345	164	1305	180	1420	176	1403	0
172	1352	165	1315	180	1425	177	1406	0
172	1357	165	1320	181	1431	177	1411	0
172	1353	165	1317	180	1429	177	1407	0
173	1364	166	1326	182	1436	178	1418	0
170	1343	164	1307	180	1425	176	1404	0
171	1352	164	1313	180	1428	177	1406	0
173	1361	166	1321	181	1434	178	1417	0
171	1348	164	1307	180	1421	176	1402	0
173	1362	166	1323	181	1434	178	1416	0
171	1349	165	1316	180	1426	177	1409	0
173	1361	166	1322	181	1434	178	1414	0
171	1350	165	1313	180	1423	176	1403	0
171	1350	164	1311	180	1423	176	1405	0
170	1340	163	1298	179	1413	175	1398	0
171	1349	164	1310	180	1422	176	1404	0
172	1354	165	1315	180	1426	176	1406	0
169	1339	163	1299	179	1414	175	1395	0
171	1343	164	1309	179	1421	176	1401	0
170	1343	164	1304	179	1417	175	1396	0
171	1346	164	1307	179	1422	176	1401	0
173	1361	166	1324	181	1433	177	1412	0
171	1348	165	1312	180	1423	177	1406	0
172	1352	165	1314	180	1424	176	1406	0
173	1359	166	1321	181	1433	177	1415	0
170	1342	163	1302	179	1413	175	1395	0
170	1339	163	1300	178	1412	175	1393	0
170	1345	163	1305	179	1418	175	1400	0
170	1344	163	1308	179	1417	176	1399	0
171	1346	163	1303	179	1418	176	1399	0
171	1350	165	1313	180	1427	176	1406	0
170	1344	163	1306	179	1416	176	1398	0
172	1355	165	1316	181	1428	177	1411	0
171	1353	164	1313	180	1428	177	1408	0
171	1350	164	1308	179	1419	177	1408	0
172	1357	165	1319	181	1427	177	1410	0
172	1354	165	1317	181	1428	177	1410	0
171	1350	164	1312	180	1423	176	1402	0
172	1358	166	1324	181	1433	178	1414	0
171	1352	165	1314	180	1423	176	1406	0
171	1349	164	1309	180	1424	176	1403	0
170	1339	163	1301	178	1412	175	1396	0
171	1355	165	1317	180	1426	177	1410	0
172	1356	165	1317	181	1428	177	1413	0
171	1353	165	1316	180	1424	177	1407	0
172	1354	165	1316	181	1431	177	1411	0
172	1355	165	1316	181	1429	177	1409	0
172	1360	166	1324	181	1434	178	1417	0
172	1358	165	1318	181	1430	177	1409	0
172	1358	166	1321	181	1432	177	1413	0
171	1352	165	1318	180	1428	177	1411	0
171	1349	164	1307	180	1424	177	1406	0
170	1345	164	1308	180	1419	176	1402	0
171	1346	163	1306	179	1418	175	1399	0
171	1352	164	1314	180	1426	176	1406	0
172	1357	165	1320	181	1431	177	1411	0
172	1355	165	1316	180	1428	177	1407	0
172	1360	166	1323	182	1437	178	1418	0
173	1361	166	1324	181	1436	178	1418	0
171	1354	165	1321	181	1428	177	1409	0
173	1363	165	1324	182	1436	178	1419	0
170	1344	163	1303	179	1417	176	1401	0
171	1356	165	1317	180	1428	177	1410	0
172	1359	165	1319	181	1429	177	1413	0
171	1352	165	1315	181	1427	177	1410	0
171	1349	164	1310	180	1422	176	1405	0
170	1343	163	1303	179	1420	176	1398	0
171	1348	164	1310	179	1419	176	1400	0
171	1349	163	1306	180	1422	177	1406	0
171	1357	165	1320	181	1430	177	1408	0
172	1356	165	1321	181	1431	177	1415	0
170	1345	163	1305	179	1415	176	1397	0
171	1352	165	1313	180	1424	177	1409	0
172	1359	166	1322	181	1431	178	1413	0
171	1354	165	1313	180	1426	177	1410	0
172	1355	165	1315	180	1427	177	1411	0
171	1351	164	1314	180	1424	177	1406	0
171	1347	163	1301	179	1417	176	1399	0
171	1348	164	1307	180	1419	176	1401	0
173	1361	165	1319	181	1432	178	1414	0
171	1353	165	1318	180	1426	178	1413	0
171	1352	164	1315	180	1428	177	1409	0
170	1341	163	1303	179	1417	176	1396	0
172	1360	166	1324	182	1436	178	1415	0
172	1359	166	1321	181	1429	177	1411	0
172	1355	165	1316	181	1429	177	1408	0
171	1351	164	1309	180	1420	176	1402	0
172	1355	165	1316	180	1429	177	1411	0
171	1347	164	1310	180	1423	176	1404	0
171	1353	164	1312	181	1428	177	1408	0
172	1356	164	1315	181	1429	177	1411	0
172	1356	165	1320	181	1430	177	1410	0
170	1337	163	1299	179	1414	175	1394	0
173	1364	166	1325	182	1438	178	1416	0
171	1353	165	1318	181	1428	177	1411	0
172	1355	165	1320	181	1432	177	1412	0
171	1345	163	1304	179	1417	175	1397	0
170	1345	163	1307	180	1420	176	1399	0
171	1350	164	1314	180	1425	177	1409	0
172	1354	165	1319	181	1430	177	1410	0
171	1351	165	1314	181	1429	177	1411	0
171	1353	165	1316	181	1427	177	1407	0
173	1361	166	1324	181	1435	178	1416	0
171	1349	164	1311	180	1422	176	1404	0
173	1362	166	1325	182	1435	178	1415	0
172	1352	164	1310	180	1425	176	1407	0
172	1361	166	1323	181	1432	179	1419	0
170	1342	164	1305	179	1416	176	1400	0
172	1360	165	1323	182	1434	178	1416	0
172	1354	165	1318	181	1429	177	1410	0
170	1342	163	1303	179	1416	176	1398	0
173	1359	165	1322	181	1431	178	1416	0
173	1361	166	1326	181	1434	178	1417	0
171	1346	163	1307	179	1419	176	1400	0
172	1353	165	1314	180	1429	177	1408	0
171	1350	164	1312	180	1422	177	1405	0
171	1355	165	1319	181	1431	177	1411	0
171	1351	164	1312	180	1425	176	1402	0
171	1350	164	1314	181	1425	176	1405	0
170	1340	163	1299	179	1410	175	1392	0
171	1352	164	1312	180	1423	176	1405	0
172	1357	165	1319	181	1427	177	1408	0
170	1345	164	1306	180	1419	175	1397	0
172	1356	166	1321	181	1431	178	1414	0
172	1356	165	1319	181	1431	177	1409	0
171	1346	163	1305	180	1419	176	1397	0
170	1341	163	1300	178	1410	175	1394	0
172	1358	166	1320	181	1430	178	1412	0
171	1353	165	1314	180	1425	177	1408	0
171	1351	165	1315	180	1423	176	1404	0
171	1349	165	1315	180	1426	177	1406	0
173	1359	165	1320	181	1433	177	1409	0
171	1346	163	1305	180	1418	176	1399	0
171	1346	163	1304	180	1421	176	1401	0
172	1357	165	1319	181	1432	177	1413	0
172	1354	164	1312	180	1424	177	1406	0
172	1358	166	1319	181	1431	177	1411	0
173	1365	166	1328	182	1440	179	1421	0
172	1354	165	1315	180	1426	177	1408	0
171	1346	164	1303	180	1420	176	1399	0
170	1339	163	1298	179	1414	175	1394	0
170	1342	163	1300	179	1415	176	1399	0
171	1344	164	1305	180	1418	176	1399	0
172	1359	166	1320	181	1433	178	1415	0
171	1351	164	1311	180	1421	176	1406	0
171	1346	163	1307	179	1419	175	1397	0
172	1353	165	1315	180	1424	177	1405	0
172	1355	165	1316	181	1427	177	1409	0
170	1346	164	1303	179	1417	176	1402	0
172	1358	166	1321	181	1433	178	1414	0
171	1348	163	1305	180	1419	176	1405	0
172	1355	165	1315	180	1426	177	1406	0
172	1358	166	1320	181	1432	178	1414	0
170	1339	162	1296	179	1414	175	1394	0
170	1343	163	1302	178	1413	176	1398	0
172	1359	166	1321	181	1429	177	1411	0
171	1354	165	1318	181	1430	177	1408	0
172	1355	165	1318	181	1430	177	1411	0
172	1355	165	1317	181	1431	177	1414	0
170	1344	163	1303	180	1418	176	1400	0
171	1354	165	1315	180	1425	177	1409	0
172	1355	165	1316	181	1427	178	1414	0
172	1353	165	1318	181	1427	177	1411	0
172	1353	164	1311	180	1426	177	1406	0
172	1362	166	1323	182	1437	178	1417	0
171	1349	164	1308	179	1420	176	1403	0
172	1357	165	1320	181	1431	177	1413	0
173	1361	166	1324	181	1431	177	1413	0
171	1349	164	1310	180	1423	176	1405	0
172	1351	165	1317	180	1428	177	1409	0
170	1346	163	1304	179	1414	176	1400	0
172	1357	165	1316	180	1428	177	1410	0
171	1348	164	1309	180	1420	176	1400	0
172	1356	166	1321	181	1433	177	1412	0
171	1350	165	1315	181	1426	177	1407	0
172	1357	165	1318	181	1428	177	1412	0
171	1347	163	1305	179	1420	176	1401	0
173	1361	166	1324	182	1437	178	1419	0
171	1345	163	1304	179	1420	176	1401	0
172	1355	165	1317	181	1429	177	1412	0
171	1348	164	1309	180	1421	176	1403	0
172	1352	165	1314	180	1423	177	1405	0
170	1341	162	1298	179	1417	176	1399	0
173	1362	166	1325	181	1436	178	1415	0
171	1350	164	1310	180	1426	176	1405	0
171	1349	164	1314	180	1423	176	1406	0
171	1354	165	1315	180	1427	176	1406	0
171	1350	164	1312	180	1427	176	1405	0
170	1342	163	1303	179	1414	175	1398	0
172	1360	166	1325	181	1434	178	1414	0
172	1361	165	1320	181	1433	177	1413	0
172	1353	165	1316	180	1427	177	1407	0
172	1357	165	1317	181	1427	177	1409	0
172	1357	165	1317	181	1430	177	1409	0
172	1356	165	1317	181	1430	177	1411	0
172	1359	166	1324	181	1434	178	1416	0
172	1360	166	1322	182	1438	178	1415	0
171	1350	164	1310	180	1425	176	1404	0
172	1352	165	1315	180	1427	177	1407	0
172	1358	165	1315	181	1429	177	1413	0
172	1359	165	1320	181	1433	177	1413	0
171	1350	164	1312	180	1427	176	1406	0
171	1348	164	1306	179	1416	176	1401	0
173	1360	165	1319	181	1433	177	1411	0
172	1354	165	1319	181	1429	177	1410	0
171	1348	164	1307	180	1421	176	1403	0
171	1350	164	1312	180	1423	177	1406	0
171	1347	164	1309	180	1423	176	1400	0
172	1360	166	1326	182	1438	178	1418	0
170	1344	164	1309	179	1418	175	1398	0
172	1353	165	1317	180	1425	176	1407	0
172	1355	165	1316	180	1427	177	1412	0
171	1348	164	1310	180	1421	176	1401	0
170	1343	163	1304	179	1416	175	1396	0
170	1344	164	1307	179	1418	176	1403	0
171	1349	165	1313	180	1423	177	1407	0
172	1356	165	1319	181	1430	177	1411	0
171	1347	163	1306	180	1422	175	1401	0
170	1344	163	1301	179	1417	176	1400	0
172	1353	165	1315	181	1427	176	1406	0
171	1352	165	1316	180	1426	176	1404	0
172	1355	165	1320	181	1430	177	1411	0
172	1357	165	1321	181	1430	177	1412	0
170	1338	162	1292	178	1407	175	1391	0
172	1358	165	1320	181	1428	178	1413	0
172	1355	165	1317	181	1428	177	1412	0
171	1347	164	1310	180	1425	176	1405	0
171	1349	163	1305	179	1420	176	1401	0
172	1358	165	1317	181	1430	177	1410	0
171	1346	163	1306	179	1420	176	1400	0
170	1340	162	1298	178	1413	175	1394	0
171	1352	165	1316	180	1428	177	1406	0
172	1354	165	1318	180	1427	177	1410	0
170	1338	163	1302	179	1414	175	1396	0
172	1358	165	1320	181	1429	177	1412	0
171	1349	164	1307	180	1423	176	1402	0
172	1352	164	1310	180	1422	176	1405	0
171	1352	164	1314	180	1425	176	1406	0
171	1348	164	1310	179	1418	176	1404	0
171	1350	164	1309	180	1424	177	1409	0
170	1342	164	1303	179	1419	176	1398	0
171	1348	165	1312	180	1423	176	1403	0
172	1355	165	1317	180	1427	177	1409	0
170	1342	163	1300	179	1412	175	1397	0
172	1353	164	1315	180	1425	176	1406	0
172	1353	165	1317	181	1430	177	1410	0
170	1341	163	1300	179	1415	175	1398	0
169	1341	163	1302	179	1412	175	1394	0
172	1355	165	1315	180	1427	177	1411	0
171	1351	164	1312	180	1424	177	1407	0
171	1353	165	1317	181	1428	177	1408	0
170	1344	163	1304	180	1420	176	1401	0
172	1359	166	1322	182	1435	178	1415	0
171	1351	165	1315	180	1424	177	1407	0
170	1340	162	1297	178	1410	175	1389	0
171	1348	164	1307	179	1420	176	1402	0
172	1354	165	1316	180	1427	177	1413	0
171	1352	165	1317	180	1425	177	1409	0
171	1346	163	1304	179	1419	176	1399	0
172	1352	165	1314	180	1424	177	1408	0
171	1352	165	1314	180	1424	177	1407	0
172	1359	165	1318	181	1428	177	1412	0
172	1354	165	1315	181	1427	177	1409	0
170	1345	164	1309	179	1417	175	1395	0
172	1356	165	1320	180	1429	177	1409	0
171	1349	164	1310	179	1422	176	1403	0
172	1359	165	1319	181	1431	177	1411	0
170	1342	162	1294	179	1413	175	1394	0
172	1354	165	1315	180	1426	177	1408	0
171	1352	165	1316	180	1425	177	1408	0
171	1350	164	1313	181	1427	176	1403	0
170	1345	164	1308	179	1417	176	1398	0
172	1358	165	1320	181	1432	177	1414	0
172	1359	165	1321	181	1433	178	1415	0
173	1361	166	1322	181	1433	177	1412	0
172	1355	165	1319	181	1431	177	1409	0
171	1353	165	1316	181	1427	177	1406	0
171	1349	164	1310	180	1421	176	1402	0
170	1348	164	1307	180	1419	176	1399	0
171	1352	164	1313	181	1427	177	1408	0
172	1353	165	1312	180	1426	177	1407	0
172	1358	165	1321	180	1431	177	1410	0
171	1354	164	1316	180	1426	177	1408	0
173	1358	165	1318	181	1430	177	1411	0
170	1343	163	1301	179	1418	176	1398	0
171	1347	164	1309	180	1421	176	1402	0
171	1354	165	1317	181	1430	177	1411	0
170	1342	163	1301	179	1415	176	1397	0
171	1351	164	1314	180	1424	176	1406	0
171	1347	165	1314	180	1424	177	1405	0
172	1357	165	1318	181	1429	177	1410	0
171	1353	164	1313	180	1424	176	1404	0
171	1351	164	1307	179	1420	176	1406	0
170	1343	163	1304	179	1417	175	1397	0
172	1362	166	1324	182	1435	178	1414	0
172	1361	166	1323	181	1434	178	1417	0
172	1359	165	1320	181	1429	177	1412	0
172	1355	165	1319	181	1429	177	1410	0
172	1358	166	1322	181	1431	177	1412	0
172	1357	165	1318	180	1428	177	1412	0
171	1351	164	1309	180	1421	177	1407	0
172	1357	165	1321	181	1431	178	1416	0
170	1342	163	1302	179	1415	176	1399	0
171	1353	165	1317	181	1428	177	1410	0
171	1353	165	1316	181	1428	177	1406	0
171	1345	163	1306	179	1418	176	1400	0
172	1357	166	1321	181	1429	177	1414	0
172	1359	166	1322	182	1435	178	1416	0
171	1351	165	1315	180	1424	177	1405	0
172	1357	165	1319	181	1430	177	1413	0
171	1347	164	1310	179	1422	176	1403	0
171	1350	164	1311	180	1425	176	1406	0
172	1355	165	1318	181	1429	177	1410	0
172	1354	165	1318	181	1429	177	1410	0
171	1348	163	1306	180	1420	176	1402	0
171	1353	165	1315	180	1425	177	1409	0
172	1358	165	1320	181	1428	177	1414	0
171	1350	165	1316	180	1425	176	1405	0
171	1351	164	1313	180	1426	176	1404	0
171	1351	164	1310	180	1423	177	1408	0
171	1346	163	1306	180	1420	176	1401	0
171	1353	164	1313	180	1424	177	1407	0
172	1357	165	1319	181	1432	177	1411	0
171	1343	163	1303	178	1413	175	1396	0
172	1358	166	1322	181	1432	178	1414	0
171	1347	164	1312	180	1424	177	1408	0
172	1358	165	1318	181	1430	177	1410	0
172	1355	165	1317	181	1427	177	1408	0
171	1347	164	1305	180	1420	176	1399	0
171	1350	164	1310	180	1423	177	1406	0
172	1362	166	1325	181	1432	178	1416	0
172	1356	165	1318	181	1430	178	1412	0
172	1356	165	1316	180	1425	177	1408	0
172	1357	165	1319	181	1433	177	1411	0
170	1341	163	1304	178	1413	176	1397	0
170	1341	163	1303	179	1415	176	1396	0
171	1352	164	1311	180	1424	177	1406	0
171	1352	165	1313	180	1427	176	1407	0
172	1357	165	1319	181	1429	177	1411	0
172	1354	164	1312	180	1424	176	1406	0
172	1357	165	1321	181	1432	177	1411	0
170	1345	164	1306	180	1420	176	1401	0
170	1345	164	1304	179	1417	175	1396	0
172	1355	165	1317	181	1429	177	1408	0
170	1346	163	1303	179	1419	176	1401	0
170	1343	163	1306	179	1417	176	1398	0
170	1342	163	1300	179	1413	175	1396	0
171	1345	164	1306	179	1418	176	1399	0
173	1363	165	1323	181	1435	178	1419	0
172	1359	165	1319	181	1433	177	1412	0
172	1357	165	1320	180	1428	178	1414	0
172	1358	166	1321	180	1426	177	1411	0
171	1346	164	1308	180	1423	176	1403	0
171	1345	163	1302	179	1416	176	1403	0
171	1348	164	1306	179	1420	176	1404	0
172	1355	165	1316	181	1430	177	1410	0
172	1358	166	1321	182	1433	178	1411	0
171	1346	164	1308	180	1420	176	1401	0
171	1350	164	1311	180	1420	176	1403	0
172	1358	165	1318	181	1432	177	1413	0
171	1346	163	1302	179	1419	176	1399	0
172	1359	166	1323	181	1432	178	1414	0
171	1351	164	1309	180	1422	176	1404	0
172	1359	165	1318	181	1431	178	1413	0
171	1351	164	1316	180	1426	177	1410	0
172	1363	165	1322	182	1441	178	1418	0
173	1363	165	1322	181	1431	178	1418	0
171	1348	164	1309	180	1423	177	1404	0
171	1349	164	1313	180	1423	177	1404	0
172	1355	165	1319	181	1430	177	1409	0
170	1339	163	1296	178	1409	174	1390	0
